step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,amount_bucket,origin_balance_change,origin_balance_mismatch,destination_balance_change,destination_balance_mismatch,high_risk_type_flag,large_transaction_flag,fraud_signal_score,risk_category
275,TRANSFER,685719.22,C1475907993,15168.0,0.0,C1133688224,145657.03,831376.25,0,0,100K-1M,15168.0,True,0.0,True,True,True,4,High Risk
206,CASH_OUT,156845.15,C1445440249,81953.0,0.0,C81159614,177266.41,334111.55,0,0,100K-1M,81953.0,True,0.0,True,True,False,3,High Risk
356,TRANSFER,657332.13,C1269133706,0.0,0.0,C1153073420,1633761.8,2291093.93,0,0,100K-1M,0.0,True,0.0,True,True,True,4,High Risk
307,CASH_OUT,33423.25,C510345785,51602.0,18178.75,C221772638,0.0,33423.25,0,0,10K-100K,33423.25,False,0.0,True,True,False,2,Medium Risk
202,CASH_OUT,35769.71,C2007804478,0.0,0.0,C1915236203,2036665.7,2072435.41,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
402,CASH_OUT,275166.57,C85742178,25326.0,0.0,C201917414,244574.07,519740.64,0,0,100K-1M,25326.0,True,0.0,True,True,False,3,High Risk
358,CASH_OUT,55325.32,C1148299416,1278.0,0.0,C204628060,123210.65,178535.98,0,0,10K-100K,1278.0,True,0.0,True,True,False,3,High Risk
227,CASH_OUT,97985.3,C522027437,22536.0,0.0,C124642734,0.0,97985.3,0,0,10K-100K,22536.0,True,0.0,True,True,False,3,High Risk
322,CASH_OUT,297815.35,C821757606,57869.0,0.0,C1428641632,1300296.51,1598111.86,0,0,100K-1M,57869.0,True,0.0,True,True,False,3,High Risk
35,CASH_OUT,150338.04,C1238564683,0.0,0.0,C1722972999,374571.0,524909.04,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
19,CASH_OUT,132924.1,C878403009,155420.58,22496.47,C1208635528,1566491.04,1699415.14,0,0,100K-1M,132924.11,True,0.0,True,True,False,3,High Risk
370,CASH_OUT,375689.95,C572707542,0.0,0.0,C1628866862,814443.57,1190133.52,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
208,CASH_OUT,513168.31,C892468321,0.0,0.0,C1730391685,3392175.19,3905343.49,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
131,CASH_OUT,192254.59,C594937233,0.0,0.0,C1186151503,885259.15,1077513.74,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
19,CASH_OUT,93091.88,C369500575,0.0,0.0,C999510484,2438028.72,2531120.6,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
14,CASH_OUT,233363.57,C2060950168,9106.0,0.0,C688424740,0.0,233363.57,0,0,100K-1M,9106.0,True,0.0,True,True,False,3,High Risk
11,CASH_OUT,303571.59,C478839849,0.0,0.0,C1560576139,607633.1,911204.69,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
228,CASH_OUT,346536.24,C391142184,0.0,0.0,C63464892,2800135.46,3146671.7,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
139,CASH_OUT,127125.52,C521903867,5743.0,0.0,C1795376549,0.0,127125.52,0,0,100K-1M,5743.0,True,0.0,True,True,False,3,High Risk
353,CASH_OUT,4856.43,C565544121,0.0,0.0,C178127897,42867.39,47723.81,0,0,1K-10K,0.0,True,0.0,True,True,False,3,High Risk
356,CASH_OUT,30685.91,C900780758,50060.0,19374.09,C574882578,0.0,30685.91,0,0,10K-100K,30685.91,False,0.0,True,True,False,2,Medium Risk
35,CASH_OUT,253329.04,C1826109553,773.0,0.0,C1995516241,2199616.52,2452945.56,0,0,100K-1M,773.0,True,0.0,True,True,False,3,High Risk
202,CASH_OUT,412655.69,C1671096237,5079.0,0.0,C2135196108,3869.29,416524.98,0,0,100K-1M,5079.0,True,0.0,True,True,False,3,High Risk
324,CASH_OUT,56821.7,C1181955477,0.0,0.0,C2104257462,1292636.56,1349458.26,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
377,CASH_OUT,118919.85,C340257095,39827.0,0.0,C1187670006,0.0,118919.85,0,0,100K-1M,39827.0,True,0.0,True,True,False,3,High Risk
20,CASH_OUT,99913.36,C177347263,35983.0,0.0,C1717730362,1932007.74,2122270.06,0,0,10K-100K,35983.0,True,0.0,True,True,False,3,High Risk
161,CASH_OUT,52205.65,C902897240,0.0,0.0,C944206309,1632513.33,1684718.98,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
395,CASH_OUT,249973.88,C249431672,254194.0,4220.12,C1085679384,0.0,418310.09,0,0,100K-1M,249973.88,False,0.0,True,True,False,2,Medium Risk
158,TRANSFER,1527935.98,C407420082,761083.0,0.0,C138045232,353741.91,1881677.88,0,0,1M+,761083.0,True,0.0,True,True,True,4,High Risk
17,CASH_OUT,127885.0,C2021616196,53663.0,0.0,C498230875,11426.0,139311.0,0,0,100K-1M,53663.0,True,0.0,True,True,False,3,High Risk
667,CASH_OUT,29232.2,C548218559,0.0,0.0,C2035913226,1117187.17,1146419.37,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
324,TRANSFER,3457152.09,C565976067,0.0,0.0,C1553125206,11110903.23,14568055.32,0,0,1M+,0.0,True,0.0,True,True,True,4,High Risk
234,CASH_OUT,145204.72,C1645994075,0.0,0.0,C1601020143,363442.85,508647.57,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
322,CASH_OUT,338006.14,C1289478876,300802.0,0.0,C1778366188,0.0,338006.14,0,0,100K-1M,300802.0,True,0.0,True,True,False,3,High Risk
330,CASH_OUT,448924.27,C1859997280,0.0,0.0,C287291400,1620550.02,2069474.29,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
324,CASH_OUT,162682.75,C1014447775,107564.0,0.0,C1169153222,0.0,162682.75,0,0,100K-1M,107564.0,True,0.0,True,True,False,3,High Risk
179,CASH_OUT,510719.97,C351654797,42609.84,0.0,C798815069,2107584.88,2618304.85,0,0,100K-1M,42609.84,True,0.0,True,True,False,3,High Risk
274,CASH_OUT,101820.12,C2129847724,212396.0,110575.88,C591128489,1975617.19,2077437.31,0,0,100K-1M,101820.12,False,0.0,True,True,False,2,Medium Risk
157,CASH_OUT,289694.99,C1554283879,127939.03,0.0,C1254950089,1023412.18,1313107.16,0,0,100K-1M,127939.03,True,0.0,True,True,False,3,High Risk
229,CASH_OUT,386835.2,C480979569,111125.0,0.0,C455226533,0.0,405689.26,0,0,100K-1M,111125.0,True,0.0,True,True,False,3,High Risk
356,CASH_OUT,314835.11,C2031226354,0.0,0.0,C2693281,2147042.39,2461877.5,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
544,TRANSFER,511046.15,C446813867,176425.0,0.0,C638248272,1047857.58,1558903.73,0,0,100K-1M,176425.0,True,0.0,True,True,False,3,High Risk
394,CASH_OUT,186508.36,C1294541910,0.0,0.0,C1007112847,2385028.64,2571537.0,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
188,TRANSFER,231140.02,C125715541,0.0,0.0,C1876529828,321233.56,552373.58,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
378,CASH_OUT,71982.62,C1443671413,310973.0,238990.38,C1703868037,40673.61,112656.24,0,0,10K-100K,71982.62,False,0.0,True,True,False,2,Medium Risk
393,CASH_OUT,365405.87,C1609895712,20933.0,0.0,C997409876,0.0,365405.87,0,0,100K-1M,20933.0,True,0.0,True,True,False,3,High Risk
354,CASH_OUT,43145.84,C916960732,0.0,0.0,C377147687,45750.59,88896.43,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
33,CASH_OUT,184595.1,C806362216,48088.0,0.0,C1437081223,107189.28,291784.38,0,0,100K-1M,48088.0,True,0.0,True,True,False,3,High Risk
16,TRANSFER,433706.79,C1440278644,0.0,0.0,C207984053,879828.82,1313535.62,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
36,TRANSFER,1617107.75,C423659629,0.0,0.0,C2020180625,6626041.56,8543878.38,0,0,1M+,0.0,True,0.0,True,True,True,4,High Risk
43,CASH_OUT,132498.8,C2091607415,0.0,0.0,C390113200,5975774.33,6108273.13,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
263,CASH_OUT,51113.08,C1707422167,0.0,0.0,C1450668656,2921116.39,2972229.47,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
398,CASH_OUT,138898.5,C1145395775,13879.0,0.0,C521780020,0.0,138898.5,0,0,100K-1M,13879.0,True,0.0,True,True,False,3,High Risk
204,CASH_OUT,169743.78,C1522909108,425566.0,255822.22,C915788128,1273415.41,1443159.19,0,0,100K-1M,169743.78,False,0.0,True,True,False,2,Medium Risk
400,CASH_OUT,332749.45,C1410711229,509599.0,176849.55,C1986799149,0.0,332749.45,0,0,100K-1M,332749.45,False,0.0,True,True,False,2,Medium Risk
254,CASH_OUT,8101.82,C915471899,0.0,0.0,C635237795,193789.79,201891.61,0,0,1K-10K,0.0,True,0.0,True,True,False,3,High Risk
40,CASH_OUT,126080.14,C1091490846,0.0,0.0,C1674899618,21969539.04,22244648.26,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
281,CASH_OUT,16756.12,C1391519533,0.0,0.0,C1704265971,1196776.56,1213532.68,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
590,TRANSFER,1068405.15,C476154245,385.0,0.0,C53469164,384728.72,1453133.86,0,0,1M+,385.0,True,0.0,True,True,True,4,High Risk
133,CASH_OUT,161002.45,C238798699,0.0,0.0,C463847195,470233.59,866084.29,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
17,TRANSFER,464833.17,C788622974,24716.0,0.0,C43121577,0.0,708305.39,0,0,100K-1M,24716.0,True,0.0,True,True,False,3,High Risk
201,CASH_OUT,440535.77,C2145718623,0.0,0.0,C263883701,1100152.26,1540688.03,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
164,CASH_OUT,107097.6,C904808829,0.0,0.0,C129695515,1179178.94,1286276.54,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
398,CASH_OUT,489944.93,C194088609,489944.93,0.0,C1786318719,297207.53,787152.46,1,0,100K-1M,489944.93,False,0.0,True,True,False,2,Medium Risk
18,CASH_OUT,610367.71,C1679126675,0.0,0.0,C274167074,848508.12,2078313.2,0,0,100K-1M,0.0,True,0.0,True,True,True,4,High Risk
332,CASH_OUT,91552.81,C445280924,0.0,0.0,C1035103148,2028542.15,2120094.96,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
282,TRANSFER,695527.74,C1290528116,0.0,0.0,C1916944091,699842.16,1395369.9,0,0,100K-1M,0.0,True,0.0,True,True,True,4,High Risk
16,CASH_OUT,92319.6,C1750174046,0.0,0.0,C1804618754,2965261.78,3184440.4,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
184,CASH_OUT,78076.18,C1253437864,0.0,0.0,C860868188,11327055.69,11405131.87,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
202,CASH_OUT,111182.03,C1822394282,121880.0,10697.97,C221965546,0.0,111182.03,0,0,100K-1M,111182.03,False,0.0,True,True,False,2,Medium Risk
324,TRANSFER,1237782.58,C112548281,0.0,0.0,C1187717597,2813773.7,4051556.28,0,0,1M+,0.0,True,0.0,True,True,True,4,High Risk
370,CASH_OUT,15744.82,C494859348,294.0,0.0,C956496841,884294.82,900039.64,0,0,10K-100K,294.0,True,0.0,True,True,False,3,High Risk
307,CASH_OUT,85252.12,C1189484365,68033.0,0.0,C1003482254,213755.26,299007.38,0,0,10K-100K,68033.0,True,0.0,True,True,False,3,High Risk
182,CASH_OUT,273265.31,C440666470,0.0,0.0,C330175136,1671137.77,1944403.08,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
322,CASH_OUT,123022.88,C1910452284,0.0,0.0,C220040020,916889.75,1039912.63,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
33,TRANSFER,1102130.63,C217505208,0.0,0.0,C1270744516,1275605.26,2377735.88,0,0,1M+,0.0,True,0.0,True,True,True,4,High Risk
524,TRANSFER,238647.54,C550329629,30197.0,0.0,C1019648080,0.0,238647.54,0,0,100K-1M,30197.0,True,0.0,True,True,False,3,High Risk
185,CASH_OUT,18830.52,C1129366588,0.0,0.0,C1302097439,72747.0,91577.52,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
185,CASH_OUT,294421.94,C1024972597,100711.0,0.0,C193253880,0.0,294421.94,0,0,100K-1M,100711.0,True,0.0,True,True,False,3,High Risk
21,CASH_OUT,66134.07,C1474365363,387104.0,320969.93,C1281923281,510961.69,577095.75,0,0,10K-100K,66134.07,False,0.0,True,True,False,2,Medium Risk
404,CASH_OUT,70173.92,C118967354,0.0,0.0,C1615491488,1468860.08,1539034.0,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
307,CASH_OUT,80557.61,C1887056578,783448.0,702890.39,C686408049,205858.0,286415.61,0,0,10K-100K,80557.60999999999,False,0.0,True,True,False,2,Medium Risk
163,CASH_OUT,316644.7,C552751969,6865.0,0.0,C352268826,3209456.73,3526101.43,0,0,100K-1M,6865.0,True,0.0,True,True,False,3,High Risk
469,CASH_OUT,31908.36,C1579335036,20013.0,0.0,C615229319,677769.6,709677.97,0,0,10K-100K,20013.0,True,0.0,True,True,False,3,High Risk
355,CASH_OUT,105486.82,C896479916,506.0,0.0,C850789368,55330.77,160817.58,0,0,100K-1M,506.0,True,0.0,True,True,False,3,High Risk
40,CASH_OUT,187302.66,C1482968518,0.0,0.0,C1184330209,1057917.07,1245219.73,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
178,CASH_OUT,11697.85,C624201546,0.0,0.0,C1392951426,381326.29,393024.15,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
401,CASH_OUT,69164.01,C2058412151,0.0,0.0,C415986224,888754.96,957918.97,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
208,CASH_OUT,31230.83,C691504407,51382.0,20151.17,C696378391,1513906.01,1545136.84,0,0,10K-100K,31230.83,False,0.0,True,True,False,2,Medium Risk
206,CASH_OUT,67103.31,C372254014,10236.0,0.0,C1593071241,4884503.27,4951606.58,0,0,10K-100K,10236.0,True,0.0,True,True,False,3,High Risk
691,CASH_OUT,195506.76,C772060960,0.0,0.0,C529452151,4550481.07,4745987.83,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
204,CASH_OUT,191396.68,C1841693143,146429.0,0.0,C976018475,955842.94,1147239.62,0,0,100K-1M,146429.0,True,0.0,True,True,False,3,High Risk
16,CASH_OUT,226585.83,C876801749,116360.0,0.0,C1535294870,0.0,226585.83,0,0,100K-1M,116360.0,True,0.0,True,True,False,3,High Risk
401,CASH_OUT,258898.07,C71061214,20132.0,0.0,C1117765594,0.0,258898.07,0,0,100K-1M,20132.0,True,0.0,True,True,False,3,High Risk
232,TRANSFER,888144.27,C1237734225,0.0,0.0,C33010055,3356393.42,4244537.69,0,0,100K-1M,0.0,True,0.0,True,True,True,4,High Risk
15,CASH_OUT,62007.11,C986713402,0.0,0.0,C300142229,1694257.18,1923741.53,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
13,TRANSFER,1061585.03,C1146869201,20184.0,0.0,C1675764449,622232.96,1252830.3,0,0,1M+,20184.0,True,0.0,True,True,True,4,High Risk
540,CASH_OUT,83074.88,C1538062752,0.0,0.0,C506046490,9799616.02,9882690.9,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
401,CASH_OUT,145834.61,C1348915928,30835.0,0.0,C2022123405,0.0,145834.61,0,0,100K-1M,30835.0,True,0.0,True,True,False,3,High Risk
129,CASH_OUT,319459.31,C1056697866,188.0,0.0,C426928322,734991.89,1054451.2,0,0,100K-1M,188.0,True,0.0,True,True,False,3,High Risk
185,TRANSFER,143513.6,C1472832884,84655.0,0.0,C820041857,295420.46,438934.06,0,0,100K-1M,84655.0,True,0.0,True,True,False,3,High Risk
133,CASH_OUT,129426.31,C1313129370,303128.0,173701.69,C61048126,0.0,129426.31,0,0,100K-1M,129426.31,False,0.0,True,True,False,2,Medium Risk
303,TRANSFER,432537.71,C1214909674,15131.0,0.0,C1476561538,0.0,432537.71,0,0,100K-1M,15131.0,True,0.0,True,True,False,3,High Risk
44,CASH_OUT,216975.8,C620708236,0.0,0.0,C1630950029,4968034.21,5185010.02,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
257,CASH_OUT,32354.85,C1343336502,0.0,0.0,C574787455,555558.85,587913.7,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
353,CASH_OUT,79996.2,C2030588908,26868.0,0.0,C1028261007,0.0,79996.2,0,0,10K-100K,26868.0,True,0.0,True,True,False,3,High Risk
383,CASH_OUT,69752.81,C1441058361,95429.57,25676.76,C674127094,790012.94,859765.76,0,0,10K-100K,69752.81000000001,False,0.0,True,True,False,2,Medium Risk
331,TRANSFER,1383958.64,C711940041,10951.0,0.0,C1466638006,111995.94,1495954.58,0,0,1M+,10951.0,True,0.0,True,True,True,4,High Risk
209,CASH_OUT,117789.02,C11701590,0.0,0.0,C1755994522,741450.3,859239.32,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
252,TRANSFER,2580570.3,C1144635628,0.0,0.0,C652175952,5952731.67,8533301.97,0,0,1M+,0.0,True,0.0,True,True,True,4,High Risk
43,CASH_OUT,273401.52,C623044954,179045.0,0.0,C1096283470,8962719.74,9236121.26,0,0,100K-1M,179045.0,True,0.0,True,True,False,3,High Risk
35,CASH_OUT,261656.07,C1969268610,83097.0,0.0,C1576053316,356956.66,618612.74,0,0,100K-1M,83097.0,True,0.0,True,True,False,3,High Risk
18,TRANSFER,64820.93,C252799074,205669.0,140848.07,C131873960,947052.45,797869.02,0,0,10K-100K,64820.92999999999,False,0.0,True,True,False,2,Medium Risk
19,CASH_OUT,93180.15,C1548458807,12453.0,0.0,C1475546529,396644.93,489825.09,0,0,10K-100K,12453.0,True,0.0,True,True,False,3,High Risk
323,TRANSFER,1105566.81,C262473972,8867.0,0.0,C439996660,534623.06,1640189.87,0,0,1M+,8867.0,True,0.0,True,True,True,4,High Risk
137,TRANSFER,1269585.41,C1577679730,10693.0,0.0,C58987196,51012.76,1320598.17,0,0,1M+,10693.0,True,0.0,True,True,True,4,High Risk
394,TRANSFER,634872.95,C771864078,0.0,0.0,C517513944,1777295.35,2412168.3,0,0,100K-1M,0.0,True,0.0,True,True,True,4,High Risk
204,CASH_OUT,102565.9,C2057716492,6033.0,0.0,C178227003,19088.39,121654.28,0,0,100K-1M,6033.0,True,0.0,True,True,False,3,High Risk
298,CASH_OUT,37780.28,C1621903206,0.0,0.0,C1389460255,742095.36,779875.63,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
21,CASH_OUT,193746.25,C1332285582,27746.0,0.0,C958709221,902436.35,1096182.6,0,0,100K-1M,27746.0,True,0.0,True,True,False,3,High Risk
325,CASH_OUT,71702.01,C442876844,0.0,0.0,C15323122,1929463.74,2001165.75,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
188,CASH_OUT,61782.53,C149786165,0.0,0.0,C192753836,2910538.27,2972320.8,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
281,TRANSFER,1840393.8,C1292175967,0.0,0.0,C1912464825,1853388.79,3693782.59,0,0,1M+,0.0,True,0.0,True,True,True,4,High Risk
398,CASH_OUT,152675.38,C1349556321,59866.0,0.0,C951442197,0.0,152675.38,0,0,100K-1M,59866.0,True,0.0,True,True,False,3,High Risk
140,CASH_OUT,105656.09,C1914429545,23003.23,0.0,C364422682,827477.11,933133.2,0,0,100K-1M,23003.23,True,0.0,True,True,False,3,High Risk
283,CASH_OUT,68033.67,C894541134,41517.0,0.0,C1538885038,479988.33,548021.99,0,0,10K-100K,41517.0,True,0.0,True,True,False,3,High Risk
331,CASH_OUT,178741.01,C180897786,52835.0,0.0,C1410942595,0.0,178741.01,0,0,100K-1M,52835.0,True,0.0,True,True,False,3,High Risk
236,CASH_OUT,17095.03,C375347903,0.0,0.0,C1645657378,20143.73,37238.77,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
345,TRANSFER,378812.72,C809628959,0.0,0.0,C1620047595,11526880.59,11905693.31,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
381,CASH_OUT,412114.71,C1975436265,0.0,0.0,C1599976883,1652863.16,2064977.87,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
661,CASH_OUT,169419.07,C101168937,13322.0,0.0,C18215618,2482843.02,2652262.09,0,0,100K-1M,13322.0,True,0.0,True,True,False,3,High Risk
213,CASH_OUT,259941.58,C1388255863,0.0,0.0,C2124802282,522280.47,782222.05,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
687,TRANSFER,52421.8,C26120450,0.0,0.0,C1300266743,659269.01,711690.82,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
163,CASH_OUT,302813.61,C189101146,0.0,0.0,C979946358,1335066.18,1637879.79,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
142,CASH_OUT,94182.99,C1387776910,36193.0,0.0,C968328339,150554.99,244737.98,0,0,10K-100K,36193.0,True,0.0,True,True,False,3,High Risk
134,CASH_OUT,15169.02,C1275962387,148.0,0.0,C219612580,33396.29,48565.32,0,0,10K-100K,148.0,True,0.0,True,True,False,3,High Risk
44,CASH_OUT,90948.92,C1863190732,0.0,0.0,C132498179,812732.6,903681.52,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
308,CASH_OUT,146446.13,C1423080038,3380.0,0.0,C581917653,0.0,146446.13,0,0,100K-1M,3380.0,True,0.0,True,True,False,3,High Risk
258,CASH_OUT,267896.04,C1219561514,39871.0,0.0,C1075743102,0.0,267896.04,0,0,100K-1M,39871.0,True,0.0,True,True,False,3,High Risk
207,CASH_OUT,77971.71,C1030555805,0.0,0.0,C1760475042,147729.13,225700.84,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
349,CASH_OUT,147792.75,C1772606945,0.0,0.0,C261408712,12108385.62,12256178.38,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
157,CASH_OUT,2695.32,C775905855,136612.0,133916.68,C785591556,0.0,2695.32,0,0,1K-10K,2695.320000000007,False,0.0,True,True,False,2,Medium Risk
40,CASH_OUT,175766.46,C1847252866,26253.0,0.0,C948520619,139643.49,315409.95,0,0,100K-1M,26253.0,True,0.0,True,True,False,3,High Risk
287,CASH_OUT,54061.29,C1592850461,2073.0,0.0,C132919155,150352.84,204414.14,0,0,10K-100K,2073.0,True,0.0,True,True,False,3,High Risk
302,TRANSFER,28080.67,C247983940,0.0,0.0,C976528914,2920035.85,2948116.52,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
212,CASH_OUT,91840.2,C1062955798,13212.45,0.0,C1111989012,104171.2,196011.4,0,0,10K-100K,13212.45,True,0.0,True,True,False,3,High Risk
372,CASH_OUT,18966.91,C1323071323,79153.0,60186.09,C798030089,5875689.18,5894656.09,0,0,10K-100K,18966.910000000003,False,0.0,True,True,False,2,Medium Risk
164,CASH_OUT,122046.1,C1966491091,0.0,0.0,C950744211,1173409.2,1295455.3,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
236,CASH_OUT,124033.45,C292745604,20706.0,0.0,C634854866,106045.17,230078.62,0,0,100K-1M,20706.0,True,0.0,True,True,False,3,High Risk
181,CASH_OUT,687745.32,C811451034,31180.0,0.0,C1312860162,2243679.71,2931425.02,0,0,100K-1M,31180.0,True,0.0,True,True,True,4,High Risk
400,CASH_OUT,241803.49,C579784323,2094.0,0.0,C1841467284,1549194.7,1790998.19,0,0,100K-1M,2094.0,True,0.0,True,True,False,3,High Risk
94,CASH_OUT,58515.71,C1791302646,1918.0,0.0,C822026526,144049.23,202564.94,0,0,10K-100K,1918.0,True,0.0,True,True,False,3,High Risk
33,CASH_OUT,37471.12,C919771182,0.0,0.0,C315648413,1268581.32,2460638.19,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
373,CASH_OUT,93389.88,C1137189607,21005.0,0.0,C1190661125,3093032.78,3186422.66,0,0,10K-100K,21005.0,True,0.0,True,True,False,3,High Risk
307,CASH_OUT,142691.15,C359411830,119164.0,0.0,C1258808964,28263.58,170954.73,0,0,100K-1M,119164.0,True,0.0,True,True,False,3,High Risk
306,CASH_OUT,202632.61,C866254983,42477.0,0.0,C1492396682,0.0,202632.61,0,0,100K-1M,42477.0,True,0.0,True,True,False,3,High Risk
307,TRANSFER,145643.15,C1782779616,0.0,0.0,C1688689456,211563.86,666073.72,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
205,CASH_OUT,324347.37,C1288480465,0.0,0.0,C1034339016,5485827.09,5810174.47,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
187,CASH_OUT,18752.97,C522079758,83399.0,64646.03,C300901637,130643.06,149396.02,0,0,10K-100K,18752.97,False,0.0,True,True,False,2,Medium Risk
161,CASH_OUT,675080.28,C363238557,90679.0,0.0,C344045477,1430383.61,2105463.89,0,0,100K-1M,90679.0,True,0.0,True,True,True,4,High Risk
16,CASH_OUT,238954.45,C73467096,19668.0,0.0,C671467999,1831917.51,2512462.84,0,0,100K-1M,19668.0,True,0.0,True,True,False,3,High Risk
203,CASH_OUT,174510.02,C72884099,0.0,0.0,C1904649131,197360.46,371870.49,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
186,CASH_OUT,142382.96,C1378647295,37608.0,0.0,C773730944,191215.73,333598.69,0,0,100K-1M,37608.0,True,0.0,True,True,False,3,High Risk
254,CASH_OUT,232444.74,C520700943,0.0,0.0,C1406543379,1337621.59,1570066.33,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
227,CASH_OUT,203607.08,C1476795066,0.0,0.0,C377106889,305296.78,508903.86,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
